# ---------------------------------- WARNING ----------------------------------------,,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database may not ,,,,,
# have received Director's approval.  Any such data values are qualified as provisional and ,,,,,
# are subject to revision.  Provisional data are released on the condition that neither the ,,,,,
# USGS nor the United States Government may be held liable for any damages resulting from its use.,,,,,
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.,,,,,
#,,,,,
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,
#,,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,,
# retrieved: 2024-04-15 13:57:36 -04:00,(nadww01),,,,
#,,,,,
# Data-value grade codes included in this output:,,,,,
#    91    IV verification DV <= 1 percent diff,,,,,
#,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,
#    USGS 15955000 CANNING R AB STAINES R NR DEADHORSE AK,,,,,
# -----------------------------------------------------------------------------------,,,,,
#,,,,,
# TS_ID - An internal number representing a time series.,,,,,
#,,,,,
# Data provided for site 15955000,,,,,
#    TS_ID       Parameter Description,,,,,
"#    210605      00060     Discharge, cubic feet per second",,,,,
#,,,,,
# Data-value qualification codes included in this output:,,,,,
#     A  Approved for publication -- Processing and review completed.,,,,,
#,,,,,
agency_cd,site_no,datetime,tz_cd,210605_00060,210605_00060_cd
USGS,15955000,7/24/2010 16:45,AKDT,4670,A:[91]
USGS,15955000,7/24/2010 17:00,AKDT,4600,A:[91]
USGS,15955000,7/24/2010 17:15,AKDT,4630,A:[91]
USGS,15955000,7/24/2010 17:30,AKDT,4600,A:[91]
USGS,15955000,7/24/2010 17:45,AKDT,4600,A:[91]
USGS,15955000,7/24/2010 18:00,AKDT,4570,A:[91]
USGS,15955000,7/24/2010 18:15,AKDT,4570,A:[91]
USGS,15955000,7/24/2010 18:30,AKDT,4570,A:[91]
USGS,15955000,7/24/2010 18:45,AKDT,4540,A:[91]
USGS,15955000,7/24/2010 19:00,AKDT,4600,A:[91]
USGS,15955000,7/24/2010 19:15,AKDT,4570,A:[91]
USGS,15955000,7/24/2010 19:30,AKDT,4570,A:[91]
USGS,15955000,7/24/2010 19:45,AKDT,4570,A:[91]
USGS,15955000,7/24/2010 20:00,AKDT,4570,A:[91]
USGS,15955000,7/24/2010 20:15,AKDT,4570,A:[91]
USGS,15955000,7/24/2010 20:30,AKDT,4570,A:[91]
USGS,15955000,7/24/2010 20:45,AKDT,4570,A:[91]
USGS,15955000,7/24/2010 21:00,AKDT,4570,A:[91]
USGS,15955000,7/24/2010 21:15,AKDT,4570,A:[91]
USGS,15955000,7/24/2010 21:30,AKDT,4540,A:[91]
USGS,15955000,7/24/2010 21:45,AKDT,4570,A:[91]
USGS,15955000,7/24/2010 22:00,AKDT,4510,A:[91]
USGS,15955000,7/24/2010 22:15,AKDT,4570,A:[91]
USGS,15955000,7/24/2010 22:30,AKDT,4540,A:[91]
USGS,15955000,7/24/2010 22:45,AKDT,4510,A:[91]
USGS,15955000,7/24/2010 23:00,AKDT,4510,A:[91]
USGS,15955000,7/24/2010 23:15,AKDT,4480,A:[91]
USGS,15955000,7/24/2010 23:30,AKDT,4480,A:[91]
USGS,15955000,7/24/2010 23:45,AKDT,4480,A:[91]
USGS,15955000,7/25/2010 0:00,AKDT,4430,A:[91]
USGS,15955000,7/25/2010 0:15,AKDT,4480,A:[91]
USGS,15955000,7/25/2010 0:30,AKDT,4480,A:[91]
USGS,15955000,7/25/2010 0:45,AKDT,4430,A:[91]
USGS,15955000,7/25/2010 1:00,AKDT,4430,A:[91]
USGS,15955000,7/25/2010 1:15,AKDT,4460,A:[91]
USGS,15955000,7/25/2010 1:30,AKDT,4430,A:[91]
USGS,15955000,7/25/2010 1:45,AKDT,4400,A:[91]
USGS,15955000,7/25/2010 2:00,AKDT,4400,A:[91]
USGS,15955000,7/25/2010 2:15,AKDT,4370,A:[91]
USGS,15955000,7/25/2010 2:30,AKDT,4370,A:[91]
USGS,15955000,7/25/2010 2:45,AKDT,4370,A:[91]
USGS,15955000,7/25/2010 3:00,AKDT,4340,A:[91]
USGS,15955000,7/25/2010 3:15,AKDT,4310,A:[91]
USGS,15955000,7/25/2010 3:30,AKDT,4290,A:[91]
USGS,15955000,7/25/2010 3:45,AKDT,4310,A:[91]
USGS,15955000,7/25/2010 4:00,AKDT,4290,A:[91]
USGS,15955000,7/25/2010 4:15,AKDT,4290,A:[91]
USGS,15955000,7/25/2010 4:30,AKDT,4260,A:[91]
USGS,15955000,7/25/2010 4:45,AKDT,4290,A:[91]
USGS,15955000,7/25/2010 5:00,AKDT,4260,A:[91]
USGS,15955000,7/25/2010 5:15,AKDT,4200,A:[91]
USGS,15955000,7/25/2010 5:30,AKDT,4260,A:[91]
USGS,15955000,7/25/2010 5:45,AKDT,4230,A:[91]
USGS,15955000,7/25/2010 6:00,AKDT,4230,A:[91]
USGS,15955000,7/25/2010 6:15,AKDT,4200,A:[91]
USGS,15955000,7/25/2010 6:30,AKDT,4200,A:[91]
USGS,15955000,7/25/2010 6:45,AKDT,4180,A:[91]
USGS,15955000,7/25/2010 7:00,AKDT,4150,A:[91]
USGS,15955000,7/25/2010 7:15,AKDT,4180,A:[91]
USGS,15955000,7/25/2010 7:30,AKDT,4150,A:[91]
USGS,15955000,7/25/2010 7:45,AKDT,4150,A:[91]
USGS,15955000,7/25/2010 8:00,AKDT,4120,A:[91]
USGS,15955000,7/25/2010 8:15,AKDT,4070,A:[91]
USGS,15955000,7/25/2010 8:30,AKDT,4120,A:[91]
USGS,15955000,7/25/2010 8:45,AKDT,4120,A:[91]
USGS,15955000,7/25/2010 9:00,AKDT,4070,A:[91]
USGS,15955000,7/25/2010 9:15,AKDT,4070,A:[91]
USGS,15955000,7/25/2010 9:30,AKDT,4070,A:[91]
USGS,15955000,7/25/2010 9:45,AKDT,4010,A:[91]
USGS,15955000,7/25/2010 10:00,AKDT,4010,A:[91]
USGS,15955000,7/25/2010 10:15,AKDT,4040,A:[91]
USGS,15955000,7/25/2010 10:30,AKDT,4010,A:[91]
USGS,15955000,7/25/2010 10:45,AKDT,4010,A:[91]
USGS,15955000,7/25/2010 11:00,AKDT,3990,A:[91]
USGS,15955000,7/25/2010 11:15,AKDT,4010,A:[91]
USGS,15955000,7/25/2010 11:30,AKDT,3960,A:[91]
USGS,15955000,7/25/2010 11:45,AKDT,3990,A:[91]
USGS,15955000,7/25/2010 12:00,AKDT,3960,A:[91]
USGS,15955000,7/25/2010 12:15,AKDT,3930,A:[91]
USGS,15955000,7/25/2010 12:30,AKDT,3990,A:[91]
USGS,15955000,7/25/2010 12:45,AKDT,3910,A:[91]
USGS,15955000,7/25/2010 13:00,AKDT,3930,A:[91]
USGS,15955000,7/25/2010 13:15,AKDT,3960,A:[91]
USGS,15955000,7/25/2010 13:30,AKDT,3930,A:[91]
USGS,15955000,7/25/2010 13:45,AKDT,3910,A:[91]
USGS,15955000,7/25/2010 14:00,AKDT,3910,A:[91]
USGS,15955000,7/25/2010 14:15,AKDT,3910,A:[91]
USGS,15955000,7/25/2010 14:30,AKDT,3910,A:[91]
USGS,15955000,7/25/2010 14:45,AKDT,3910,A:[91]
USGS,15955000,7/25/2010 15:00,AKDT,3910,A:[91]
USGS,15955000,7/25/2010 15:15,AKDT,3880,A:[91]
USGS,15955000,7/25/2010 15:30,AKDT,3880,A:[91]
USGS,15955000,7/25/2010 15:45,AKDT,3880,A:[91]
USGS,15955000,7/25/2010 16:00,AKDT,3880,A:[91]
USGS,15955000,7/25/2010 16:15,AKDT,3880,A:[91]
USGS,15955000,7/25/2010 16:30,AKDT,3880,A:[91]
USGS,15955000,7/25/2010 16:45,AKDT,3880,A:[91]
USGS,15955000,7/25/2010 17:00,AKDT,3880,A:[91]
USGS,15955000,7/25/2010 17:15,AKDT,3880,A:[91]
USGS,15955000,7/25/2010 17:30,AKDT,3880,A:[91]
USGS,15955000,7/25/2010 17:45,AKDT,3880,A:[91]
USGS,15955000,7/25/2010 18:00,AKDT,3880,A:[91]
USGS,15955000,7/25/2010 18:15,AKDT,3880,A:[91]
USGS,15955000,7/25/2010 18:30,AKDT,3880,A:[91]
USGS,15955000,7/25/2010 18:45,AKDT,3880,A:[91]
USGS,15955000,7/25/2010 19:00,AKDT,3880,A:[91]
USGS,15955000,7/25/2010 19:15,AKDT,3880,A:[91]
USGS,15955000,7/25/2010 19:30,AKDT,3880,A:[91]
USGS,15955000,7/25/2010 19:45,AKDT,3880,A:[91]
USGS,15955000,7/25/2010 20:00,AKDT,3880,A:[91]
USGS,15955000,7/25/2010 20:15,AKDT,3880,A:[91]
USGS,15955000,7/25/2010 20:30,AKDT,3830,A:[91]
USGS,15955000,7/25/2010 20:45,AKDT,3880,A:[91]
USGS,15955000,7/25/2010 21:00,AKDT,3880,A:[91]
USGS,15955000,7/25/2010 21:15,AKDT,3880,A:[91]
USGS,15955000,7/25/2010 21:30,AKDT,3850,A:[91]
USGS,15955000,7/25/2010 21:45,AKDT,3850,A:[91]
USGS,15955000,7/25/2010 22:00,AKDT,3850,A:[91]
USGS,15955000,7/25/2010 22:15,AKDT,3850,A:[91]
USGS,15955000,7/25/2010 22:30,AKDT,3850,A:[91]
USGS,15955000,7/25/2010 22:45,AKDT,3850,A:[91]
USGS,15955000,7/25/2010 23:00,AKDT,3800,A:[91]
USGS,15955000,7/25/2010 23:15,AKDT,3830,A:[91]
USGS,15955000,7/25/2010 23:30,AKDT,3830,A:[91]
USGS,15955000,7/25/2010 23:45,AKDT,3830,A:[91]
USGS,15955000,7/26/2010 0:00,AKDT,3830,A:[91]
USGS,15955000,7/26/2010 0:15,AKDT,3780,A:[91]
USGS,15955000,7/26/2010 0:30,AKDT,3800,A:[91]
USGS,15955000,7/26/2010 0:45,AKDT,3830,A:[91]
USGS,15955000,7/26/2010 1:00,AKDT,3800,A:[91]
USGS,15955000,7/26/2010 1:15,AKDT,3780,A:[91]
USGS,15955000,7/26/2010 1:30,AKDT,3800,A:[91]
USGS,15955000,7/26/2010 1:45,AKDT,3750,A:[91]
USGS,15955000,7/26/2010 2:00,AKDT,3750,A:[91]
USGS,15955000,7/26/2010 2:15,AKDT,3800,A:[91]
USGS,15955000,7/26/2010 2:30,AKDT,3750,A:[91]
USGS,15955000,7/26/2010 2:45,AKDT,3750,A:[91]
USGS,15955000,7/26/2010 3:00,AKDT,3750,A:[91]
USGS,15955000,7/26/2010 3:15,AKDT,3750,A:[91]
USGS,15955000,7/26/2010 3:30,AKDT,3750,A:[91]
USGS,15955000,7/26/2010 3:45,AKDT,3750,A:[91]
USGS,15955000,7/26/2010 4:00,AKDT,3720,A:[91]
USGS,15955000,7/26/2010 4:15,AKDT,3720,A:[91]
USGS,15955000,7/26/2010 4:30,AKDT,3720,A:[91]
USGS,15955000,7/26/2010 4:45,AKDT,3720,A:[91]
USGS,15955000,7/26/2010 5:00,AKDT,3700,A:[91]
USGS,15955000,7/26/2010 5:15,AKDT,3700,A:[91]
USGS,15955000,7/26/2010 5:30,AKDT,3670,A:[91]
USGS,15955000,7/26/2010 5:45,AKDT,3670,A:[91]
USGS,15955000,7/26/2010 6:00,AKDT,3670,A:[91]
USGS,15955000,7/26/2010 6:15,AKDT,3670,A:[91]
USGS,15955000,7/26/2010 6:30,AKDT,3650,A:[91]
USGS,15955000,7/26/2010 6:45,AKDT,3650,A:[91]
USGS,15955000,7/26/2010 7:00,AKDT,3620,A:[91]
USGS,15955000,7/26/2010 7:15,AKDT,3620,A:[91]
USGS,15955000,7/26/2010 7:30,AKDT,3620,A:[91]
USGS,15955000,7/26/2010 7:45,AKDT,3620,A:[91]
USGS,15955000,7/26/2010 8:00,AKDT,3620,A:[91]
USGS,15955000,7/26/2010 8:15,AKDT,3600,A:[91]
USGS,15955000,7/26/2010 8:30,AKDT,3600,A:[91]
USGS,15955000,7/26/2010 8:45,AKDT,3600,A:[91]
USGS,15955000,7/26/2010 9:00,AKDT,3570,A:[91]
USGS,15955000,7/26/2010 9:15,AKDT,3570,A:[91]
USGS,15955000,7/26/2010 9:30,AKDT,3570,A:[91]
USGS,15955000,7/26/2010 9:45,AKDT,3570,A:[91]
USGS,15955000,7/26/2010 10:00,AKDT,3570,A:[91]
USGS,15955000,7/26/2010 10:15,AKDT,3570,A:[91]
USGS,15955000,7/26/2010 10:30,AKDT,3570,A:[91]
USGS,15955000,7/26/2010 10:45,AKDT,3550,A:[91]
USGS,15955000,7/26/2010 11:00,AKDT,3550,A:[91]
USGS,15955000,7/26/2010 11:15,AKDT,3520,A:[91]
USGS,15955000,7/26/2010 11:30,AKDT,3520,A:[91]
USGS,15955000,7/26/2010 11:45,AKDT,3520,A:[91]
USGS,15955000,7/26/2010 12:00,AKDT,3520,A:[91]
USGS,15955000,7/26/2010 12:15,AKDT,3520,A:[91]
USGS,15955000,7/26/2010 12:30,AKDT,3520,A:[91]
USGS,15955000,7/26/2010 12:45,AKDT,3520,A:[91]
USGS,15955000,7/26/2010 13:00,AKDT,3520,A:[91]
USGS,15955000,7/26/2010 13:15,AKDT,3520,A:[91]
USGS,15955000,7/26/2010 13:30,AKDT,3500,A:[91]
USGS,15955000,7/26/2010 13:45,AKDT,3500,A:[91]
USGS,15955000,7/26/2010 14:00,AKDT,3500,A:[91]
USGS,15955000,7/26/2010 14:15,AKDT,3500,A:[91]
USGS,15955000,7/26/2010 14:30,AKDT,3500,A:[91]
USGS,15955000,7/26/2010 14:45,AKDT,3520,A:[91]
USGS,15955000,7/26/2010 15:00,AKDT,3500,A:[91]
USGS,15955000,7/26/2010 15:15,AKDT,3500,A:[91]
USGS,15955000,7/26/2010 15:30,AKDT,3500,A:[91]
USGS,15955000,7/26/2010 15:45,AKDT,3470,A:[91]
USGS,15955000,7/26/2010 16:00,AKDT,3500,A:[91]
USGS,15955000,7/26/2010 16:15,AKDT,3500,A:[91]
USGS,15955000,7/26/2010 16:30,AKDT,3500,A:[91]
USGS,15955000,7/26/2010 16:45,AKDT,3500,A:[91]
USGS,15955000,7/26/2010 17:00,AKDT,3500,A:[91]
USGS,15955000,7/26/2010 17:15,AKDT,3500,A:[91]
USGS,15955000,7/26/2010 17:30,AKDT,3500,A:[91]
USGS,15955000,7/26/2010 17:45,AKDT,3500,A:[91]
USGS,15955000,7/26/2010 18:00,AKDT,3500,A:[91]
USGS,15955000,7/26/2010 18:15,AKDT,3500,A:[91]
USGS,15955000,7/26/2010 18:30,AKDT,3470,A:[91]
USGS,15955000,7/26/2010 18:45,AKDT,3500,A:[91]
USGS,15955000,7/26/2010 19:00,AKDT,3470,A:[91]
USGS,15955000,7/26/2010 19:15,AKDT,3470,A:[91]
USGS,15955000,7/26/2010 19:30,AKDT,3470,A:[91]
USGS,15955000,7/26/2010 19:45,AKDT,3470,A:[91]
USGS,15955000,7/26/2010 20:00,AKDT,3470,A:[91]
USGS,15955000,7/26/2010 20:15,AKDT,3470,A:[91]
USGS,15955000,7/26/2010 20:30,AKDT,3470,A:[91]
USGS,15955000,7/26/2010 20:45,AKDT,3500,A:[91]
USGS,15955000,7/26/2010 21:00,AKDT,3470,A:[91]
USGS,15955000,7/26/2010 21:15,AKDT,3450,A:[91]
USGS,15955000,7/26/2010 21:30,AKDT,3470,A:[91]
USGS,15955000,7/26/2010 21:45,AKDT,3470,A:[91]
USGS,15955000,7/26/2010 22:00,AKDT,3470,A:[91]
USGS,15955000,7/26/2010 22:15,AKDT,3470,A:[91]
USGS,15955000,7/26/2010 22:30,AKDT,3470,A:[91]
USGS,15955000,7/26/2010 22:45,AKDT,3470,A:[91]
USGS,15955000,7/26/2010 23:00,AKDT,3450,A:[91]
USGS,15955000,7/26/2010 23:15,AKDT,3470,A:[91]
USGS,15955000,7/26/2010 23:30,AKDT,3450,A:[91]
USGS,15955000,7/26/2010 23:45,AKDT,3450,A:[91]
USGS,15955000,7/27/2010 0:00,AKDT,3450,A:[91]
USGS,15955000,7/27/2010 0:15,AKDT,3420,A:[91]
USGS,15955000,7/27/2010 0:30,AKDT,3420,A:[91]
USGS,15955000,7/27/2010 0:45,AKDT,3450,A:[91]
USGS,15955000,7/27/2010 1:00,AKDT,3420,A:[91]
USGS,15955000,7/27/2010 1:15,AKDT,3400,A:[91]
USGS,15955000,7/27/2010 1:30,AKDT,3400,A:[91]
USGS,15955000,7/27/2010 1:45,AKDT,3400,A:[91]
USGS,15955000,7/27/2010 2:00,AKDT,3400,A:[91]
USGS,15955000,7/27/2010 2:15,AKDT,3400,A:[91]
USGS,15955000,7/27/2010 2:30,AKDT,3400,A:[91]
USGS,15955000,7/27/2010 2:45,AKDT,3380,A:[91]
USGS,15955000,7/27/2010 3:00,AKDT,3380,A:[91]
USGS,15955000,7/27/2010 3:15,AKDT,3380,A:[91]
USGS,15955000,7/27/2010 3:30,AKDT,3400,A:[91]
USGS,15955000,7/27/2010 3:45,AKDT,3380,A:[91]
USGS,15955000,7/27/2010 4:00,AKDT,3350,A:[91]
USGS,15955000,7/27/2010 4:15,AKDT,3350,A:[91]
USGS,15955000,7/27/2010 4:30,AKDT,3350,A:[91]
USGS,15955000,7/27/2010 4:45,AKDT,3380,A:[91]
USGS,15955000,7/27/2010 5:00,AKDT,3350,A:[91]
USGS,15955000,7/27/2010 5:15,AKDT,3350,A:[91]
USGS,15955000,7/27/2010 5:30,AKDT,3310,A:[91]
USGS,15955000,7/27/2010 5:45,AKDT,3350,A:[91]
USGS,15955000,7/27/2010 6:00,AKDT,3380,A:[91]
USGS,15955000,7/27/2010 6:15,AKDT,3330,A:[91]
USGS,15955000,7/27/2010 6:30,AKDT,3330,A:[91]
USGS,15955000,7/27/2010 6:45,AKDT,3310,A:[91]
USGS,15955000,7/27/2010 7:00,AKDT,3310,A:[91]
USGS,15955000,7/27/2010 7:15,AKDT,3310,A:[91]
USGS,15955000,7/27/2010 7:30,AKDT,3310,A:[91]
USGS,15955000,7/27/2010 7:45,AKDT,3280,A:[91]
USGS,15955000,7/27/2010 8:00,AKDT,3280,A:[91]
USGS,15955000,7/27/2010 8:15,AKDT,3260,A:[91]
USGS,15955000,7/27/2010 8:30,AKDT,3280,A:[91]
USGS,15955000,7/27/2010 8:45,AKDT,3260,A:[91]
USGS,15955000,7/27/2010 9:00,AKDT,3260,A:[91]
USGS,15955000,7/27/2010 9:15,AKDT,3260,A:[91]
USGS,15955000,7/27/2010 9:30,AKDT,3260,A:[91]
USGS,15955000,7/27/2010 9:45,AKDT,3240,A:[91]
USGS,15955000,7/27/2010 10:00,AKDT,3260,A:[91]
USGS,15955000,7/27/2010 10:15,AKDT,3240,A:[91]
USGS,15955000,7/27/2010 10:30,AKDT,3240,A:[91]
USGS,15955000,7/27/2010 10:45,AKDT,3210,A:[91]
USGS,15955000,7/27/2010 11:00,AKDT,3210,A:[91]
USGS,15955000,7/27/2010 11:15,AKDT,3240,A:[91]
USGS,15955000,7/27/2010 11:30,AKDT,3210,A:[91]
USGS,15955000,7/27/2010 11:45,AKDT,3210,A:[91]
USGS,15955000,7/27/2010 12:00,AKDT,3190,A:[91]
USGS,15955000,7/27/2010 12:15,AKDT,3210,A:[91]
USGS,15955000,7/27/2010 12:30,AKDT,3210,A:[91]
USGS,15955000,7/27/2010 12:45,AKDT,3190,A:[91]
USGS,15955000,7/27/2010 13:00,AKDT,3190,A:[91]
USGS,15955000,7/27/2010 13:15,AKDT,3210,A:[91]
USGS,15955000,7/27/2010 13:30,AKDT,3190,A:[91]
USGS,15955000,7/27/2010 13:45,AKDT,3190,A:[91]
USGS,15955000,7/27/2010 14:00,AKDT,3170,A:[91]
USGS,15955000,7/27/2010 14:15,AKDT,3170,A:[91]
USGS,15955000,7/27/2010 14:30,AKDT,3170,A:[91]
USGS,15955000,7/27/2010 14:45,AKDT,3170,A:[91]
USGS,15955000,7/27/2010 15:00,AKDT,3190,A:[91]
USGS,15955000,7/27/2010 15:15,AKDT,3170,A:[91]
USGS,15955000,7/27/2010 15:30,AKDT,3190,A:[91]
USGS,15955000,7/27/2010 15:45,AKDT,3190,A:[91]
USGS,15955000,7/27/2010 16:00,AKDT,3170,A:[91]
USGS,15955000,7/27/2010 16:15,AKDT,3170,A:[91]
USGS,15955000,7/27/2010 16:30,AKDT,3190,A:[91]
USGS,15955000,7/27/2010 16:45,AKDT,3170,A:[91]
USGS,15955000,7/27/2010 17:00,AKDT,3170,A:[91]
USGS,15955000,7/27/2010 17:15,AKDT,3170,A:[91]
USGS,15955000,7/27/2010 17:30,AKDT,3170,A:[91]
USGS,15955000,7/27/2010 17:45,AKDT,3170,A:[91]
USGS,15955000,7/27/2010 18:00,AKDT,3140,A:[91]
USGS,15955000,7/27/2010 18:15,AKDT,3170,A:[91]
USGS,15955000,7/27/2010 18:30,AKDT,3140,A:[91]
USGS,15955000,7/27/2010 18:45,AKDT,3170,A:[91]
USGS,15955000,7/27/2010 19:00,AKDT,3170,A:[91]
USGS,15955000,7/27/2010 19:15,AKDT,3140,A:[91]
USGS,15955000,7/27/2010 19:30,AKDT,3170,A:[91]
USGS,15955000,7/27/2010 20:00,AKDT,3140,A:[91]
USGS,15955000,7/27/2010 20:15,AKDT,3140,A:[91]
USGS,15955000,7/27/2010 20:30,AKDT,3140,A:[91]
USGS,15955000,7/27/2010 20:45,AKDT,3140,A:[91]
USGS,15955000,7/27/2010 21:00,AKDT,3140,A:[91]
USGS,15955000,7/27/2010 21:15,AKDT,3170,A:[91]
USGS,15955000,7/27/2010 21:30,AKDT,3140,A:[91]
USGS,15955000,7/27/2010 21:45,AKDT,3140,A:[91]
USGS,15955000,7/27/2010 22:00,AKDT,3140,A:[91]
USGS,15955000,7/27/2010 22:15,AKDT,3140,A:[91]
USGS,15955000,7/27/2010 22:30,AKDT,3140,A:[91]
USGS,15955000,7/27/2010 22:45,AKDT,3140,A:[91]
USGS,15955000,7/27/2010 23:00,AKDT,3120,A:[91]
USGS,15955000,7/27/2010 23:15,AKDT,3140,A:[91]
USGS,15955000,7/27/2010 23:30,AKDT,3120,A:[91]
USGS,15955000,7/27/2010 23:45,AKDT,3140,A:[91]
USGS,15955000,7/28/2010 0:00,AKDT,3140,A:[91]
USGS,15955000,7/28/2010 0:15,AKDT,3120,A:[91]
USGS,15955000,7/28/2010 0:30,AKDT,3120,A:[91]
USGS,15955000,7/28/2010 0:45,AKDT,3100,A:[91]
USGS,15955000,7/28/2010 1:00,AKDT,3100,A:[91]
USGS,15955000,7/28/2010 1:15,AKDT,3100,A:[91]
USGS,15955000,7/28/2010 1:30,AKDT,3120,A:[91]
USGS,15955000,7/28/2010 1:45,AKDT,3100,A:[91]
USGS,15955000,7/28/2010 2:00,AKDT,3100,A:[91]
USGS,15955000,7/28/2010 2:15,AKDT,3080,A:[91]
USGS,15955000,7/28/2010 2:30,AKDT,3080,A:[91]
USGS,15955000,7/28/2010 2:45,AKDT,3080,A:[91]
USGS,15955000,7/28/2010 3:00,AKDT,3080,A:[91]
USGS,15955000,7/28/2010 3:15,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 3:30,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 3:45,AKDT,3080,A:[91]
USGS,15955000,7/28/2010 4:00,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 4:15,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 4:30,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 4:45,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 5:00,AKDT,3030,A:[91]
USGS,15955000,7/28/2010 5:15,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 5:30,AKDT,3030,A:[91]
USGS,15955000,7/28/2010 5:45,AKDT,3030,A:[91]
USGS,15955000,7/28/2010 6:00,AKDT,3030,A:[91]
USGS,15955000,7/28/2010 6:15,AKDT,3030,A:[91]
USGS,15955000,7/28/2010 6:30,AKDT,3030,A:[91]
USGS,15955000,7/28/2010 6:45,AKDT,3010,A:[91]
USGS,15955000,7/28/2010 7:00,AKDT,3030,A:[91]
USGS,15955000,7/28/2010 7:15,AKDT,3030,A:[91]
USGS,15955000,7/28/2010 7:30,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 7:45,AKDT,3030,A:[91]
USGS,15955000,7/28/2010 8:00,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 8:15,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 8:30,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 8:45,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 9:00,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 9:15,AKDT,3030,A:[91]
USGS,15955000,7/28/2010 9:30,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 9:45,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 10:00,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 10:15,AKDT,3080,A:[91]
USGS,15955000,7/28/2010 10:30,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 10:45,AKDT,3080,A:[91]
USGS,15955000,7/28/2010 11:00,AKDT,3080,A:[91]
USGS,15955000,7/28/2010 11:15,AKDT,3080,A:[91]
USGS,15955000,7/28/2010 11:30,AKDT,3080,A:[91]
USGS,15955000,7/28/2010 11:45,AKDT,3080,A:[91]
USGS,15955000,7/28/2010 12:00,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 12:15,AKDT,3100,A:[91]
USGS,15955000,7/28/2010 12:30,AKDT,3080,A:[91]
USGS,15955000,7/28/2010 12:45,AKDT,3080,A:[91]
USGS,15955000,7/28/2010 13:00,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 13:15,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 13:30,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 13:45,AKDT,3030,A:[91]
USGS,15955000,7/28/2010 14:00,AKDT,3030,A:[91]
USGS,15955000,7/28/2010 14:15,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 14:30,AKDT,3030,A:[91]
USGS,15955000,7/28/2010 14:45,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 15:00,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 15:15,AKDT,3030,A:[91]
USGS,15955000,7/28/2010 15:30,AKDT,3030,A:[91]
USGS,15955000,7/28/2010 15:45,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 16:00,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 16:15,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 16:30,AKDT,3030,A:[91]
USGS,15955000,7/28/2010 16:45,AKDT,3030,A:[91]
USGS,15955000,7/28/2010 17:00,AKDT,3030,A:[91]
USGS,15955000,7/28/2010 17:15,AKDT,3030,A:[91]
USGS,15955000,7/28/2010 17:30,AKDT,3030,A:[91]
USGS,15955000,7/28/2010 17:45,AKDT,3030,A:[91]
USGS,15955000,7/28/2010 18:00,AKDT,3030,A:[91]
USGS,15955000,7/28/2010 18:15,AKDT,3030,A:[91]
USGS,15955000,7/28/2010 18:30,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 18:45,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 19:00,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 19:15,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 19:30,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 19:45,AKDT,3100,A:[91]
USGS,15955000,7/28/2010 20:00,AKDT,3050,A:[91]
USGS,15955000,7/28/2010 20:15,AKDT,3100,A:[91]
USGS,15955000,7/28/2010 20:30,AKDT,3100,A:[91]
USGS,15955000,7/28/2010 20:45,AKDT,3120,A:[91]
USGS,15955000,7/28/2010 21:00,AKDT,3100,A:[91]
USGS,15955000,7/28/2010 21:15,AKDT,3120,A:[91]
